Make,Model,Year,Fuel,HP,Cylinders,Trans,DT,Doors,MCAT,Size,Style,Highway,City,Popularity,MSRP
FORD,Windstar,2003,R,200,6,A,F,4,N,M,PMV,22,16,5657,34825
FORD,Windstar,2003,R,200,6,A,F,4,N,M,PMV,22,16,5657,31835
RR,Wraith,2014,PQ,624,12,A,R,2,"Exotic,Luxury,High-Performance",L,COU,21,13,86,284900
RR,Wraith,2015,PQ,624,12,A,R,2,"Exotic,Luxury,High-Performance",L,COU,21,13,86,294025
RR,Wraith,2016,PQ,624,12,A,R,2,"Exotic,Luxury,High-Performance",L,COU,21,13,86,304350
SUB,WRX,2015,PQ,305,4,M,A,4,"Factory Tuner,High-Performance",C,S,23,17,640,37395
SUB,WRX,2015,PC,268,4,A,A,4,Performance,C,S,25,19,640,31195
SUB,WRX,2015,PQ,305,4,M,A,4,"Factory Tuner,High-Performance",C,S,23,17,640,38495
SUB,WRX,2015,PQ,305,4,M,A,4,"Factory Tuner,High-Performance",C,S,23,17,640,34495
SUB,WRX,2015,PC,268,4,M,A,4,Performance,C,S,28,21,640,29995
SUB,WRX,2015,PC,268,4,A,A,4,Performance,C,S,25,19,640,29695
SUB,WRX,2015,PC,268,4,M,A,4,Performance,C,S,28,21,640,26295
SUB,WRX,2015,PC,268,4,M,A,4,Performance,C,S,28,21,640,28495
SUB,WRX,2016,PQ,305,4,M,A,4,"Factory Tuner,High-Performance",C,S,23,17,640,34695
SUB,WRX,2016,PQ,305,4,M,A,4,"Factory Tuner,High-Performance",C,S,23,17,640,39995
SUB,WRX,2016,PC,268,4,M,A,4,Performance,C,S,27,20,640,28895
SUB,WRX,2016,PQ,305,4,M,A,4,"Factory Tuner,High-Performance",C,S,23,17,640,38995
SUB,WRX,2016,PC,268,4,M,A,4,Performance,C,S,27,20,640,30395
SUB,WRX,2016,PQ,305,4,M,A,4,"Factory Tuner,High-Performance",C,S,23,17,640,39995
SUB,WRX,2016,PC,268,4,A,A,4,Performance,C,S,24,18,640,31595
SUB,WRX,2016,PC,268,4,A,A,4,Performance,C,S,24,18,640,30095
SUB,WRX,2016,PC,268,4,M,A,4,Performance,C,S,27,20,640,26595
SUB,WRX,2017,PQ,305,4,M,A,4,"Factory Tuner,High-Performance",C,S,23,17,640,39995
SUB,WRX,2017,PC,268,4,M,A,4,Performance,C,S,27,20,640,26695
SUB,WRX,2017,PC,268,4,A,A,4,Performance,C,S,24,18,640,30195
SUB,WRX,2017,PQ,305,4,M,A,4,"Factory Tuner,High-Performance",C,S,23,17,640,39995
SUB,WRX,2017,PC,268,4,M,A,4,Performance,C,S,27,20,640,30995
SUB,WRX,2017,PC,268,4,A,A,4,Performance,C,S,24,18,640,32195
SUB,WRX,2017,PC,268,4,M,A,4,Performance,C,S,27,20,640,28995
SUB,WRX,2017,PQ,305,4,M,A,4,"Factory Tuner,High-Performance",C,S,23,17,640,35195
SUZ,X-90,1996,R,95,4,M,4,2,N,C,2S,26,22,481,2000
SUZ,X-90,1996,R,95,4,M,R,2,N,C,2S,26,22,481,2000
SUZ,X-90,1997,R,95,4,M,4,2,N,C,2S,26,22,481,2000
SUZ,X-90,1997,R,95,4,M,R,2,N,C,2S,26,22,481,2000
SUZ,X-90,1998,R,95,4,M,4,2,N,C,2S,26,22,481,2000
SUZ,X-90,1998,R,95,4,M,4,2,N,C,2S,26,22,481,2000
SUZ,X-90,1998,R,95,4,M,R,2,N,C,2S,26,22,481,2000
BMW,X1,2015,PQ,240,4,A,R,4,"Crossover,Luxury,Performance",M,4S,34,23,3916,31200
BMW,X1,2015,PQ,240,4,A,A,4,"Crossover,Luxury",M,4S,32,22,3916,33000
BMW,X1,2015,PQ,300,6,A,A,4,"Crossover,Luxury,Performance",M,4S,27,18,3916,39100
BMW,X1,2016,PQ,228,4,A,A,4,"Crossover,Luxury",C,4S,32,22,3916,34800
BMW,X1,2017,PQ,228,4,A,F,4,"Crossover,Luxury",C,4S,32,23,3916,33100
BMW,X1,2017,PQ,228,4,A,A,4,"Crossover,Luxury",C,4S,31,22,3916,35100
BMW,X3,2015,PQ,300,6,A,A,4,"Crossover,Luxury,Performance",M,4S,26,19,3916,45500
BMW,X3,2015,PQ,240,4,A,A,4,"Crossover,Luxury",M,4S,28,21,3916,40500
BMW,X3,2015,D,180,4,A,A,4,"Crossover,Luxury,Diesel",M,4S,34,27,3916,42000
BMW,X3,2015,PQ,240,4,A,R,4,"Crossover,Luxury",M,4S,28,21,3916,38500
BMW,X3,2016,PQ,240,4,A,R,4,"Crossover,Luxury",M,4S,28,21,3916,38950
BMW,X3,2016,PQ,300,6,A,A,4,"Crossover,Luxury,Performance",M,4S,27,19,3916,46800
BMW,X3,2016,PQ,240,4,A,A,4,"Crossover,Luxury",M,4S,28,21,3916,40950
BMW,X3,2016,D,180,4,A,A,4,"Crossover,Luxury,Diesel",M,4S,34,27,3916,42450
BMW,X3,2017,D,180,4,A,A,4,"Crossover,Luxury,Diesel",M,4S,34,27,3916,42750
BMW,X3,2017,PQ,300,6,A,A,4,"Crossover,Luxury,Performance",M,4S,26,19,3916,47950
BMW,X3,2017,PQ,240,4,A,A,4,"Crossover,Luxury",M,4S,28,21,3916,41250
BMW,X3,2017,PQ,240,4,A,R,4,"Crossover,Luxury",M,4S,28,21,3916,39250
BMW,X4,2015,PQ,240,4,A,A,4,"Crossover,Luxury",M,4S,28,20,3916,44700
BMW,X4,2015,PQ,300,6,A,A,4,"Crossover,Luxury,Performance",M,4S,27,19,3916,48000
BMW,X4,2016,PQ,360,6,A,A,4,"Crossover,Factory Tuner,Luxury,High-Performance",M,4S,25,18,3916,57800
BMW,X4,2016,PQ,240,4,A,A,4,"Crossover,Luxury",M,4S,28,20,3916,45250
BMW,X4,2016,PQ,300,6,A,A,4,"Crossover,Luxury,Performance",M,4S,27,19,3916,49700
BMW,X4,2017,PQ,355,6,A,A,4,"Crossover,Factory Tuner,Luxury,High-Performance",M,4S,26,19,3916,58100
BMW,X4,2017,PQ,240,4,A,A,4,"Crossover,Luxury",M,4S,28,20,3916,45550
BMW,X5 M,2015,PQ,567,8,A,A,4,"Crossover,Factory Tuner,Luxury,High-Performance",M,4S,19,14,3916,98700
BMW,X5 M,2016,PQ,567,8,A,A,4,"Crossover,Factory Tuner,Luxury,High-Performance",M,4S,19,14,3916,98800
BMW,X5 M,2017,PQ,567,8,A,A,4,"Crossover,Factory Tuner,Luxury,High-Performance",M,4S,19,14,3916,98800
BMW,X5,2015,D,255,6,A,A,4,"Crossover,Luxury,Diesel",M,4S,31,24,3916,57700
BMW,X5,2015,PQ,300,6,A,R,4,"Crossover,Luxury",M,4S,27,19,3916,53900
BMW,X5,2015,PQ,300,6,A,A,4,"Crossover,Luxury",M,4S,27,18,3916,56200
BMW,X5,2015,PQ,445,8,A,A,4,"Crossover,Luxury,Performance",M,4S,22,15,3916,70100
BMW,X5,2016,PQ,300,6,A,A,4,"Crossover,Luxury",M,4S,24,18,3916,57000
BMW,X5,2016,PQ,445,8,A,A,4,"Crossover,Luxury,Performance",M,4S,21,15,3916,71500
BMW,X5,2016,D,255,6,A,A,4,"Crossover,Luxury,Diesel",M,4S,30,23,3916,57700
BMW,X5,2016,PQ,300,6,A,R,4,"Crossover,Luxury",M,4S,25,18,3916,54700
BMW,X5,2017,PQ,300,6,A,A,4,"Crossover,Luxury",M,4S,24,18,3916,57800
BMW,X5,2017,PQ,300,6,A,R,4,"Crossover,Luxury",M,4S,25,18,3916,55500
BMW,X5,2017,D,255,6,A,A,4,"Crossover,Luxury,Diesel",M,4S,30,23,3916,59300
BMW,X5,2017,PQ,445,8,A,A,4,"Crossover,Luxury,Performance",M,4S,21,15,3916,72300
BMW,X6 M,2015,PQ,567,8,A,A,4,"Crossover,Factory Tuner,Luxury,High-Performance",M,4S,19,14,3916,102100
BMW,X6 M,2016,PQ,567,8,A,A,4,"Crossover,Factory Tuner,Luxury,High-Performance",M,4S,19,14,3916,102200
BMW,X6 M,2017,PQ,567,8,A,A,4,"Crossover,Factory Tuner,Luxury,High-Performance",M,4S,19,14,3916,102200
BMW,X6,2015,PQ,300,6,A,A,4,"Crossover,Luxury",M,4S,27,18,3916,61900
BMW,X6,2015,PQ,445,8,A,A,4,"Crossover,Luxury,Performance",M,4S,22,15,3916,72900
BMW,X6,2015,PQ,300,6,A,R,4,"Crossover,Luxury",M,4S,27,19,3916,59600
BMW,X6,2016,PQ,300,6,A,A,4,"Crossover,Luxury",M,4S,24,18,3916,62900
BMW,X6,2016,PQ,300,6,A,R,4,"Crossover,Luxury",M,4S,25,18,3916,60600
BMW,X6,2016,PQ,445,8,A,A,4,"Crossover,Luxury,Performance",M,4S,21,15,3916,75300
BMW,X6,2017,PQ,300,6,A,R,4,"Crossover,Luxury",M,4S,25,18,3916,61400
BMW,X6,2017,PQ,445,8,A,A,4,"Crossover,Luxury,Performance",M,4S,21,15,3916,76100
BMW,X6,2017,PQ,300,6,A,A,4,"Crossover,Luxury",M,4S,24,18,3916,63700
SCI,xA,2004,R,108,4,M,F,4,Hatchback,C,4H,34,27,105,12480
SCI,xA,2004,R,108,4,A,F,4,Hatchback,C,4H,34,27,105,13280
SCI,xA,2005,R,108,4,A,F,4,Hatchback,C,4H,35,27,105,13330
SCI,xA,2005,R,108,4,M,F,4,Hatchback,C,4H,34,27,105,12530
SCI,xA,2006,R,103,4,A,F,4,Hatchback,C,4H,35,27,105,13580
SCI,xA,2006,R,103,4,M,F,4,Hatchback,C,4H,34,27,105,12780
SCI,xB,2013,R,158,4,M,F,4,N,C,W,28,22,105,16970
SCI,xB,2013,R,158,4,M,F,4,N,C,W,28,22,105,19210
SCI,xB,2013,R,158,4,A,F,4,N,C,W,28,22,105,17920
SCI,xB,2013,R,158,4,A,F,4,N,C,W,28,22,105,20160
SCI,xB,2014,R,158,4,M,F,4,N,C,W,28,22,105,16970
SCI,xB,2014,R,158,4,A,F,4,N,C,W,28,22,105,20420
SCI,xB,2014,R,158,4,A,F,4,N,C,W,28,22,105,17920
SCI,xB,2015,R,158,4,A,F,4,N,C,W,28,22,105,18070
SCI,xB,2015,R,158,4,A,F,4,N,C,W,28,22,105,19685
SCI,xB,2015,R,158,4,M,F,4,N,C,W,28,22,105,17120
VOL,XC60,2015,R,325,6,A,A,4,"Crossover,Luxury,Performance",M,4S,24,17,870,51050
VOL,XC60,2015,R,300,6,A,A,4,"Crossover,Luxury,Performance",M,4S,24,17,870,45550
VOL,XC60,2015,R,302,4,A,F,4,"Crossover,Luxury,Performance",M,4S,30,22,870,46750
VOL,XC60,2015,R,300,6,A,A,4,"Crossover,Luxury,Performance",M,4S,24,17,870,48250
VOL,XC60,2015,R,300,6,A,A,4,"Crossover,Luxury,Performance",M,4S,24,17,870,41550
VOL,XC60,2015,R,300,6,A,A,4,"Crossover,Luxury,Performance",M,4S,24,17,870,42650
VOL,XC60,2015,R,240,4,A,F,4,"Crossover,Luxury",M,4S,31,24,870,38850
VOL,XC60,2015,R,240,4,A,F,4,"Crossover,Luxury",M,4S,31,24,870,39650
VOL,XC60,2015,R,300,6,A,A,4,"Crossover,Luxury,Performance",M,4S,24,17,870,42950
VOL,XC60,2015,R,300,6,A,A,4,"Crossover,Luxury,Performance",M,4S,24,17,870,43850
VOL,XC60,2015,R,240,4,A,F,4,"Crossover,Luxury",M,4S,31,24,870,43900
VOL,XC60,2015,R,240,6,A,A,4,"Crossover,Luxury",M,4S,25,18,870,37250
VOL,XC60,2015,R,302,4,A,F,4,"Crossover,Luxury,Performance",M,4S,30,22,870,45550
VOL,XC60,2015,R,302,4,A,F,4,"Crossover,Luxury,Performance",M,4S,30,22,870,41450
VOL,XC60,2015,R,240,4,A,F,4,"Crossover,Luxury",M,4S,31,24,870,35750
VOL,XC60,2015,R,325,6,A,A,4,"Crossover,Luxury,Performance",M,4S,24,17,870,45800
VOL,XC60,2015,R,240,4,A,F,4,"Crossover,Luxury",M,4S,31,24,870,42850
VOL,XC60,2015,R,240,4,A,F,4,"Crossover,Luxury",M,4S,31,24,870,40250
VOL,XC60,2015,R,325,6,A,A,4,"Crossover,Luxury,Performance",M,4S,24,17,870,47200
VOL,XC60,2015,R,240,6,A,A,4,"Crossover,Luxury",M,4S,25,18,870,41750
VOL,XC60,2015,R,240,6,A,A,4,"Crossover,Luxury",M,4S,25,18,870,40350
VOL,XC60,2015,R,302,4,A,F,4,"Crossover,Luxury,Performance",M,4S,30,22,870,44050
VOL,XC60,2015,R,240,4,A,F,4,"Crossover,Luxury",M,4S,31,24,870,36400
VOL,XC60,2015,R,325,6,A,A,4,"Crossover,Luxury,Performance",M,4S,24,17,870,49800
VOL,XC60,2015,R,300,6,A,A,4,"Crossover,Luxury,Performance",M,4S,24,17,870,47050
VOL,XC60,2015,R,250,5,A,A,4,"Crossover,Luxury",M,4S,25,18,870,45400
VOL,XC60,2015,R,302,4,A,F,4,"Crossover,Luxury,Performance",M,4S,30,22,870,42350
VOL,XC60,2015,R,250,5,A,A,4,"Crossover,Luxury",M,4S,25,18,870,41150
VOL,XC60,2015,R,302,4,A,F,4,"Crossover,Luxury,Performance",M,4S,30,22,870,40050
VOL,XC60,2015,R,250,5,A,A,4,"Crossover,Luxury",M,4S,25,18,870,37900
VOL,XC60,2015,R,325,6,A,A,4,"Crossover,Luxury,Performance",M,4S,24,17,870,46950
VOL,XC60,2015,R,302,4,A,F,4,"Crossover,Luxury,Performance",M,4S,30,22,870,41150
VOL,XC60,2015,R,240,6,A,A,4,"Crossover,Luxury",M,4S,25,18,870,44350
VOL,XC60,2016,R,302,4,A,F,4,"Crossover,Luxury,Performance",M,4S,29,22,870,41350
VOL,XC60,2016,R,250,5,A,A,4,"Crossover,Luxury",M,4S,26,19,870,38100
VOL,XC60,2016,R,250,5,A,A,4,"Crossover,Luxury",M,4S,26,19,870,41350
VOL,XC60,2016,R,325,6,A,A,4,"Crossover,Luxury,Performance",M,4S,23,17,870,46950
VOL,XC60,2016,R,300,6,A,A,4,"Crossover,Luxury,Performance",M,4S,23,17,870,42650
VOL,XC60,2016,R,302,4,A,A,4,"Crossover,Luxury,Performance",M,4S,28,20,870,47200
VOL,XC60,2016,R,300,6,A,A,4,"Crossover,Luxury,Performance",M,4S,23,17,870,47050
VOL,XC60,2016,R,240,4,A,F,4,"Crossover,Luxury",M,4S,31,23,870,36600
VOL,XC60,2016,R,240,4,A,F,4,"Crossover,Luxury",M,4S,31,23,870,44150
VOL,XC60,2016,R,302,4,A,A,4,"Crossover,Luxury,Performance",M,4S,28,20,870,47750
VOL,XC60,2016,R,325,6,A,A,4,"Crossover,Luxury,Performance",M,4S,23,17,870,51050
VOL,XC60,2016,R,250,5,A,A,4,"Crossover,Luxury",M,4S,26,19,870,45650
VOL,XC60,2016,R,302,4,A,A,4,"Crossover,Luxury,Performance",M,4S,28,20,870,43350
VOL,XC60,2016,R,302,4,A,A,4,"Crossover,Luxury,Performance",M,4S,28,20,870,51300
VOL,XC60,2016,R,302,4,A,F,4,"Crossover,Luxury,Performance",M,4S,29,22,870,45750
VOL,XC60,2016,R,240,4,A,F,4,"Crossover,Luxury",M,4S,31,23,870,39850
VOL,XC60,2017,R,240,4,A,F,4,"Crossover,Luxury",M,4S,30,23,870,40950
VOL,XC60,2017,R,302,4,A,A,4,"Crossover,Luxury,Performance",M,4S,29,20,870,46350
VOL,XC60,2017,R,302,4,A,A,4,"Crossover,Luxury,Performance",M,4S,29,20,870,51000
VOL,XC60,2017,R,302,4,A,A,4,"Crossover,Luxury,Performance",M,4S,29,20,870,46350
VOL,XC60,2017,R,240,4,A,F,4,"Crossover,Luxury",M,4S,30,23,870,40950
VOL,XC70,2014,R,240,6,A,F,4,"Crossover,Luxury",M,W,26,18,870,34500
VOL,XC70,2014,R,300,6,A,A,4,"Crossover,Luxury",M,W,24,17,870,40950
VOL,XC70,2015,R,300,6,A,A,4,"Crossover,Luxury",M,W,24,17,870,42050
VOL,XC70,2015,R,240,6,A,A,4,"Crossover,Luxury",M,W,25,18,870,36900
VOL,XC70,2015,R,240,4,A,F,4,"Crossover,Luxury",M,W,31,24,870,36050
VOL,XC70,2015,R,300,6,A,A,4,"Crossover,Luxury",M,W,24,17,870,41800
VOL,XC70,2015,R,240,6,A,A,4,"Crossover,Luxury",M,W,25,18,870,37550
VOL,XC70,2015,R,240,4,A,F,4,"Crossover,Luxury",M,W,31,24,870,35400
VOL,XC70,2016,R,240,4,A,F,4,"Crossover,Luxury",M,W,31,23,870,46675
VOL,XC70,2016,R,250,5,A,A,4,"Crossover,Luxury",M,W,26,19,870,43050
VOL,XC70,2016,R,250,5,A,A,4,"Crossover,Luxury",M,W,26,19,870,48175
VOL,XC70,2016,R,240,4,A,F,4,"Crossover,Luxury",M,W,31,23,870,41550
VOL,XC70,2016,R,250,5,A,A,4,"Crossover,Luxury",M,W,26,19,870,47175
VOL,XC70,2016,R,250,5,A,A,4,"Crossover,Luxury",M,W,26,19,870,38600
VOL,XC70,2016,R,240,4,A,F,4,"Crossover,Luxury",M,W,31,23,870,37100
VOL,XC70,2016,R,240,4,A,F,4,"Crossover,Luxury",M,W,31,23,870,45675
VOL,XC70,2016,R,250,5,A,A,4,"Crossover,Luxury",M,W,26,19,870,42050
VOL,XC70,2016,R,240,4,A,F,4,"Crossover,Luxury",M,W,31,23,870,40550
VOL,XC90,2014,R,240,6,A,F,4,"Crossover,Luxury",M,4S,25,16,870,39700
VOL,XC90,2014,R,240,6,A,F,4,"Crossover,Luxury",M,4S,25,16,870,42700
VOL,XC90,2016,PC,250,4,A,A,4,"Crossover,Luxury",L,4S,25,22,870,53250
VOL,XC90,2016,PC,316,4,A,A,4,"Crossover,Luxury,Performance",L,4S,25,20,870,49800
VOL,XC90,2016,PC,250,4,A,F,4,"Crossover,Luxury",L,4S,26,22,870,43950
VOL,XC90,2016,PC,316,4,A,A,4,"Crossover,Luxury,Performance",L,4S,25,20,870,55400
VOL,XC90,2016,PC,316,4,A,A,4,"Crossover,Luxury,Performance",L,4S,25,20,870,53800
VOL,XC90,2016,PC,250,4,A,F,4,"Crossover,Luxury",L,4S,26,22,870,51250
VOL,XC90,2016,PC,316,4,A,A,4,"Crossover,Luxury",L,4S,25,20,870,65700
VOL,XC90,2016,PC,250,4,A,A,4,"Crossover,Luxury",L,4S,25,22,870,51350
VOL,XC90,2016,PC,250,4,A,A,4,"Crossover,Luxury",L,4S,25,22,870,45950
VOL,XC90,2016,PC,250,4,A,F,4,"Crossover,Luxury",L,4S,26,22,870,49350
VOL,XC90,2017,PC,250,4,A,F,4,"Crossover,Luxury",L,4S,26,22,870,51150
VOL,XC90,2017,PC,316,4,A,A,4,"Crossover,Luxury,Performance",L,4S,25,20,870,57200
VOL,XC90,2017,PC,316,4,A,A,4,"Crossover,Luxury,Performance",L,4S,25,20,870,51600
VOL,XC90,2017,PC,250,4,A,F,4,"Crossover,Luxury",L,4S,26,22,870,45750
VOL,XC90,2017,PC,316,4,A,A,4,"Crossover,Luxury,Performance",L,4S,25,20,870,55600
VOL,XC,2002,PQ,197,5,A,A,4,"Crossover,Luxury",M,W,23,17,870,36500
SCI,xD,2012,R,128,4,M,F,4,Hatchback,C,4H,33,27,105,15345
SCI,xD,2012,R,128,4,A,F,4,Hatchback,C,4H,33,27,105,16145
SCI,xD,2012,R,128,4,M,F,4,Hatchback,C,4H,33,27,105,16250
SCI,xD,2012,R,128,4,A,F,4,Hatchback,C,4H,33,27,105,17050
SCI,xD,2013,R,128,4,A,F,4,Hatchback,C,4H,33,27,105,18955
SCI,xD,2013,R,128,4,A,F,4,Hatchback,C,4H,33,27,105,16545
SCI,xD,2013,R,128,4,M,F,4,Hatchback,C,4H,33,27,105,18155
SCI,xD,2013,R,128,4,M,F,4,Hatchback,C,4H,33,27,105,15745
SCI,xD,2014,R,128,4,M,F,4,Hatchback,C,4H,33,27,105,15920
SCI,xD,2014,R,128,4,A,F,4,Hatchback,C,4H,33,27,105,16720
HYUN,XG300,2001,R,192,6,A,F,4,N,M,S,25,17,1439,24999
HYUN,XG300,2001,R,192,6,A,F,4,N,M,S,25,17,1439,23499
HYUN,XG350,2003,R,194,6,A,F,4,N,M,S,24,15,1439,23999
HYUN,XG350,2003,R,194,6,A,F,4,N,M,S,24,15,1439,25599
HYUN,XG350,2004,R,194,6,A,F,4,N,M,S,24,15,1439,25599
HYUN,XG350,2004,R,194,6,A,F,4,N,M,S,24,15,1439,23999
HYUN,XG350,2005,R,194,6,A,F,4,N,M,S,24,16,1439,24899
HYUN,XG350,2005,R,194,6,A,F,4,N,M,S,24,16,1439,26499
SUZ,XL-7,2004,R,185,6,A,R,4,N,M,4S,21,16,481,25799
SUZ,XL-7,2004,R,185,6,A,4,4,N,M,4S,20,15,481,27499
SUZ,XL-7,2004,R,185,6,M,4,4,N,M,4S,20,15,481,21999
SUZ,XL-7,2004,R,185,6,A,R,4,N,M,4S,21,16,481,23799
SUZ,XL-7,2004,R,185,6,A,R,4,N,M,4S,21,16,481,22599
SUZ,XL-7,2004,R,185,6,A,4,4,N,M,4S,20,15,481,22999
SUZ,XL-7,2004,R,185,6,A,4,4,N,M,4S,20,15,481,25499
SUZ,XL-7,2004,R,185,6,A,4,4,N,M,4S,20,15,481,24499
SUZ,XL-7,2004,R,185,6,M,R,4,N,M,4S,20,15,481,20099
SUZ,XL-7,2004,R,185,6,A,R,4,N,M,4S,21,16,481,21099
SUZ,XL-7,2005,R,185,6,M,4,4,N,M,4S,20,15,481,22299
SUZ,XL-7,2005,R,185,6,A,4,4,N,M,4S,20,15,481,24799
SUZ,XL-7,2005,R,185,6,M,R,4,N,M,4S,20,15,481,20899
SUZ,XL-7,2005,R,185,6,A,R,4,N,M,4S,21,16,481,21899
SUZ,XL-7,2005,R,185,6,A,4,4,N,M,4S,20,15,481,27799
SUZ,XL-7,2005,R,185,6,A,4,4,N,M,4S,20,15,481,23299
SUZ,XL-7,2005,R,185,6,A,R,4,N,M,4S,21,16,481,21399
SUZ,XL-7,2005,R,185,6,A,4,4,N,M,4S,20,15,481,25799
SUZ,XL-7,2005,R,185,6,A,R,4,N,M,4S,21,16,481,22899
SUZ,XL-7,2005,R,185,6,A,R,4,N,M,4S,21,16,481,23399
SUZ,XL-7,2005,R,185,6,A,R,4,N,M,4S,21,16,481,24099
SUZ,XL-7,2005,R,185,6,M,R,4,N,M,4S,20,15,481,20399
SUZ,XL-7,2005,R,185,6,A,R,4,N,M,4S,21,16,481,26099
SUZ,XL-7,2006,R,185,6,A,4,4,N,M,4S,20,15,481,24899
SUZ,XL-7,2006,R,185,6,A,4,4,N,M,4S,20,15,481,26699
SUZ,XL-7,2006,R,185,6,A,4,4,N,M,4S,20,15,481,23199
SUZ,XL-7,2006,R,185,6,A,R,4,N,M,4S,21,16,481,23699
SUZ,XL-7,2006,R,185,6,A,R,4,N,M,4S,21,16,481,25499
SUZ,XL-7,2006,R,185,6,A,R,4,N,M,4S,21,16,481,21999
SUZ,XL7,2007,R,252,6,A,F,4,Crossover,M,4S,22,16,481,24599
SUZ,XL7,2007,R,252,6,A,A,4,Crossover,M,4S,21,16,481,29549
SUZ,XL7,2007,R,252,6,A,F,4,Crossover,M,4S,22,16,481,27949
SUZ,XL7,2007,R,252,6,A,A,4,Crossover,M,4S,21,16,481,28349
SUZ,XL7,2007,R,252,6,A,F,4,Crossover,M,4S,22,16,481,25949
SUZ,XL7,2007,R,252,6,A,A,4,Crossover,M,4S,21,16,481,24599
SUZ,XL7,2007,R,252,6,A,A,4,Crossover,M,4S,21,16,481,31749
SUZ,XL7,2007,R,252,6,A,A,4,Crossover,M,4S,21,16,481,26999
SUZ,XL7,2007,R,252,6,A,A,4,Crossover,M,4S,21,16,481,27549
SUZ,XL7,2007,R,252,6,A,F,4,Crossover,M,4S,22,16,481,24349
SUZ,XL7,2007,R,252,6,A,A,4,Crossover,M,4S,21,16,481,25949
SUZ,XL7,2007,R,252,6,A,A,4,Crossover,M,4S,21,16,481,26199
SUZ,XL7,2007,R,252,6,A,F,4,Crossover,M,4S,22,16,481,25399
SUZ,XL7,2007,R,252,6,A,A,4,Crossover,M,4S,21,16,481,28649
SUZ,XL7,2007,R,252,6,A,F,4,Crossover,M,4S,22,16,481,27049
SUZ,XL7,2007,R,252,6,A,F,4,Crossover,M,4S,22,16,481,22999
SUZ,XL7,2007,R,252,6,A,F,4,Crossover,M,4S,22,16,481,30149
SUZ,XL7,2007,R,252,6,A,F,4,Crossover,M,4S,22,16,481,26749
SUZ,XL7,2008,R,252,6,A,A,4,Crossover,M,4S,22,15,481,25199
SUZ,XL7,2008,R,252,6,A,A,4,Crossover,M,4S,22,15,481,29149
SUZ,XL7,2008,R,252,6,A,A,4,Crossover,M,4S,22,15,481,29149
SUZ,XL7,2008,R,252,6,A,F,4,Crossover,M,4S,22,16,481,27499
SUZ,XL7,2008,R,252,6,A,F,4,Crossover,M,4S,22,16,481,26599
SUZ,XL7,2008,R,252,6,A,F,4,Crossover,M,4S,22,16,481,23549
SUZ,XL7,2008,R,252,6,A,F,4,Crossover,M,4S,22,16,481,25099
SUZ,XL7,2008,R,252,6,A,F,4,Crossover,M,4S,22,16,481,21599
SUZ,XL7,2008,R,252,6,A,F,4,Crossover,M,4S,22,16,481,25049
SUZ,XL7,2008,R,252,6,A,A,4,Crossover,M,4S,22,15,481,26699
SUZ,XL7,2008,R,252,6,A,A,4,Crossover,M,4S,22,15,481,26749
SUZ,XL7,2008,R,252,6,A,F,4,Crossover,M,4S,22,16,481,27499
SUZ,XL7,2008,R,252,6,A,A,4,Crossover,M,4S,22,15,481,28249
SUZ,XL7,2009,R,252,6,A,F,4,Crossover,M,4S,24,17,481,28280
SUZ,XL7,2009,R,252,6,A,A,4,Crossover,M,4S,23,16,481,29930
SUZ,XL7,2009,R,252,6,A,F,4,Crossover,M,4S,24,17,481,28580
SUZ,XL7,2009,R,252,6,A,A,4,Crossover,M,4S,23,16,481,29079
SUZ,XL7,2009,R,252,6,A,F,4,Crossover,M,4S,24,17,481,27429
SUZ,XL7,2009,R,252,6,A,F,4,Crossover,M,4S,24,17,481,25745
SUZ,XL7,2009,R,252,6,A,A,4,Crossover,M,4S,23,16,481,27395
SUZ,XL7,2009,R,252,6,A,A,4,Crossover,M,4S,23,16,481,30230
CAD,XLR-V,2007,PQ,443,8,A,R,2,"Factory Tuner,Luxury,High-Performance",C,CON,20,13,1624,97460
CAD,XLR-V,2008,PQ,443,8,A,R,2,"Factory Tuner,Luxury,High-Performance",C,CON,21,14,1624,99160
CAD,XLR-V,2008,PQ,443,8,A,R,2,"Factory Tuner,Luxury,High-Performance",C,CON,21,14,1624,100660
CAD,XLR-V,2009,PQ,443,8,A,R,2,"Factory Tuner,Luxury,High-Performance",C,CON,23,14,1624,104215
CAD,XLR,2007,R,320,8,A,R,2,Luxury,C,CON,24,15,1624,80655
CAD,XLR,2007,R,320,8,A,R,2,Luxury,C,CON,24,15,1624,84160
CAD,XLR,2007,R,320,8,A,R,2,Luxury,C,CON,24,15,1624,78335
CAD,XLR,2008,R,320,8,A,R,2,Luxury,C,CON,24,15,1624,80650
CAD,XLR,2008,R,320,8,A,R,2,Luxury,C,CON,24,15,1624,81855
CAD,XLR,2008,R,320,8,A,R,2,Luxury,C,CON,24,15,1624,85650
CAD,XLR,2009,PC,320,8,A,R,2,Luxury,C,CON,24,15,1624,86215
CAD,XT5,2017,PQ,310,6,A,A,4,"Crossover,Luxury",M,4S,26,18,1624,62500
CAD,XT5,2017,PQ,310,6,A,F,4,"Crossover,Luxury",M,4S,27,19,1624,51895
CAD,XT5,2017,PQ,310,6,A,F,4,"Crossover,Luxury",M,4S,27,19,1624,38995
CAD,XT5,2017,PQ,310,6,A,A,4,"Crossover,Luxury",M,4S,26,18,1624,47390
